#Al mole fraction	$Vac_{Al}$	$Vac_{Ni}$	$Ni_{Al}$	$Al_{Ni}$
0.503333333333	1.68259296041	0.372488304621	0.987280115794	1.68800677421
0.5035	1.68669403422	0.368330808456	0.995538685761	1.67974820424
0.503666666667	1.69060265917	0.364365765754	1.00341235342	1.67187453658
0.503833333333	1.69433558659	0.360576430705	1.01093461588	1.66435227412
0.504	1.69790749899	0.356948125162	1.01813483383	1.65715205617
0.504166666667	1.70133133235	0.353467916689	1.02503887566	1.65024801434
0.504333333333	1.70461853898	0.350124355831	1.03166964315	1.64361724685
0.5045	1.70777930354	0.346907260271	1.03804750327	1.63723938673
0.504666666667	1.7108227216	0.343807536365	1.04419064523	1.63109624477
0.504833333333	1.7137569482	0.340817030655	1.05011537755	1.62517151245
0.505	1.71658932223	0.337928405608	1.05583637662	1.61945051338
0.505166666667	1.71932647097	0.335135035037	1.06136689594	1.61391999406
0.505333333333	1.7219743987	0.332430915617	1.06671894308	1.60856794692
0.5055	1.7245385619	0.329810591646	1.07190343026	1.60338345974
0.505666666667	1.72702393363	0.327269090757	1.07693030287	1.59835658713
0.505833333333	1.72943505867	0.324801868734	1.08180864993	1.59347824007
0.506	1.73177610114	0.322404761943	1.0865467992	1.5887400908
0.506166666667	1.7340508857	0.320073946164	1.09115239953	1.58413449047
0.506333333333	1.73626293329	0.317805900806	1.09563249248	1.57965439752
0.5065	1.73841549239	0.315597377706	1.09999357468	1.57529331532
0.506666666667	1.74051156631	0.313445373813	1.1042416525	1.5710452375
0.506833333333	1.74255393722	0.311347107207	1.10838229002	1.56690459998
0.507	1.74454518724	0.309299995965	1.11242065128	1.56286623872
0.507166666667	1.74648771714	0.307301639484	1.11636153766	1.55892535234
0.507333333333	1.74838376291	0.305349801936	1.12020942097	1.55507746903
0.5075	1.75023541043	0.303442397554	1.12396847288	1.55131841712
0.507666666667	1.75204460864	0.301577477527	1.12764259111	1.54764429889
0.507833333333	1.75381318119	0.299753218288	1.13123542291	1.54405146709
0.508	1.75554283699	0.297967911025	1.13475038597	1.54053650403
0.508166666667	1.75723517957	0.296219952271	1.1381906873	1.5370962027
0.508333333333	1.7588917156	0.294507835424	1.14155934017	1.53372754983
0.5085	1.76051386248	0.292830143121	1.14485917936	1.53042771064
0.508666666667	1.7621029553	0.291185540329	1.14809287497	1.52719401503
0.508833333333	1.76366025304	0.2895727681	1.15126294494	1.52402394506
0.509	1.76518694425	0.287990637906	1.15437176635	1.52091512365
0.509166666667	1.76668415223	0.286438026487	1.15742158574	1.51786530426
0.509333333333	1.76815293966	0.284913871165	1.1604145285	1.5148723615
0.5095	1.76959431294	0.28341716557	1.16335260737	1.51193428263
0.509666666667	1.77100922603	0.281946955729	1.1662377303	1.5090491597
0.509833333333	1.7723985841	0.280502336503	1.16907170759	1.50621518241
0.51	1.77376324672	0.279082448304	1.17185625842	1.50343063158
